LOINC_NUMBER,COMPONENT,CODE_SYSTEM,CODE_VALUE,AnswerListId,AnswerListName,ANSWER_CODE,SEQUENCE_NO,ANSWER_STRING
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,434,154,Luxembourg
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,435,155,Switzerland
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,436,156,Austria
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,437,157,Liechtenstein
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,440,158,"Romance-Language Countries"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,441,159,"France, Corsica, Monaco"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,443,160,"Spain (Canary Islands, Balearic Islands), Andorra"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,445,161,"Portugal (Madeira Islands, Azores, Cape Verde Islands)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,447,162,"Italy (Sardinia, Sicily), San Marino, Vatican City"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,449,163,Romania
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,450,164,"Slavic Countries"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,451,165,Poland
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,452,166,"Czechoslovakia (former)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,453,167,"Yugoslavia (former)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,454,168,Bulgaria
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,455,169,"Russian SFSR (Russia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,456,170,"Ukraine and Moldavia"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,457,171,"Byelorus (Byelorussian SSR, White Russia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,458,172,"Estonian SSR (Estonia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,459,173,"Latvian SSR (Estonia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,461,174,"Lithuania (Lithuanian SSR)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,463,175,"Baltic Republic(s), NOS (Baltic States, NOS)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,470,176,"Other Mainland Europe"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,471,177,Greece
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,475,178,Hungary
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,481,179,Albania
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,485,180,Gibraltar
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,490,181,"Other Mediterranean Isles"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,491,182,Malta
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,495,183,Cyprus
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,499,184,"Europe, NOS (Central, Eastern, Northern, Southern, Western)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,500,185,"Africa, NOS (Central, Equatorial)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,510,186,"North Africa"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,511,187,Morocco
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,513,188,Algeria
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,515,189,Tunisia
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,517,190,"Libya (Tripoli, Tripolitania, Cyrenaica)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,519,191,"Egypt (United Arab Republic)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,520,192,"Sudanese Countries"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,530,193,"West Africa, NOS (French Africa, NOS)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,531,194,Nigeria
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,539,195,"Other West African Countries"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,540,196,"South Africa, NOS"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,541,197,"Zaire (Congo-Leopoldville, Belgian Congo, Congo/Kinshasa)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,543,198,"Angola (Sao Tome, Principe, Cabinda)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,545,199,"Republic of South Africa"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,547,200,"Zimbabwe (Rhodesia, Southern Rhodesia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,549,201,"Zambia (Northern Rhodesia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,551,202,"Malawi (Nyasaland)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,553,203,Mozambique
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,555,204,"Madagascar (Malagasy Republic)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,570,205,"East Africa"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,571,206,"Tanzania (Tanganyika, Zanzibar)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,573,207,Uganda
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,575,208,Kenya
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,577,209,"Rwanda (Ruanda)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,579,210,"Burundi (Urundi)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,580,211,"African Coastal Islands (previously in South Africa, NOS)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,581,212,"Somalia (Somali Republic, Somaliland)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,583,213,Djibouti
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,585,214,"Ethiopia (Abyssinia), Eritrea"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,600,215,"Asia, NOS"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,610,216,"Near East"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,611,217,Turkey
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,620,218,"Asian and Arab Countries"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,621,219,Syria
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,623,220,Lebanon
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,625,221,"Jordan (Transjordan) and former Arab Palestine"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,627,222,Iraq
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,629,223,"Arabian Peninsula"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,631,224,"Israel and former Jewish Palestine"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,633,225,"Caucasian Republics of the USSR"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,634,226,"Other Asian Republics of the USSR"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,637,227,"Iran (Persia)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,638,228,Afghanistan
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,639,229,"Pakistan (West Pakistan)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,640,230,"Mid-East Asia, NOS"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,641,231,India
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,643,232,"Nepal, Bhutan, Sikkim"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,645,233,"Bangladesh (East Pakistan)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,647,234,"Ceylon (Sri Lanka)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,649,235,Burma
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,650,236,"Southeast Asia"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,651,237,"Thailand (Siam)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,660,238,Indochina
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,661,239,Laos
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,663,240,Cambodia
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,665,241,"Vietnam (Tonkin, Annam, Cochin China)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,671,242,"Malaysia, Singapore, Brunei"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,673,243,"Indonesia (Dutch East Indies)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,675,244,"Philippines (Philippine Islands)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,680,245,"East Asia"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,681,246,"China, NOS"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,682,247,"China (Peoples Republic of China)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,683,248,"Hong Kong"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,684,249,"Taiwan (Formosa) (Republic of China)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,685,250,Tibet
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,686,251,"Macao (Macau)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,691,252,Mongolia
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,693,253,Japan
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,695,254,"Korea (North and South)"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,711,255,"Australia and Australian New Guinea"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,715,256,"New Zealand"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,720,257,"Pacific Islands"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,721,258,"Melanesian Islands, Solomon Islands"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,723,259,"Micronesian Islands"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,725,260,"Polynesian Islands"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,750,261,Antarctica
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,998,262,"Place of birth stated not to be in United States, but no other information available"
21842-0,Birthplace,NAACCR_ID,250,LL197-5,CR_250_Birthplace,999,263,"Place of birth unknown"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",0,1,"Unknown occupation"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",1,2,"Reporting facility record"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",2,3,"Death Certificate"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",3,4,Interview
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",7,5,"Other Source"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",8,6,"Not Applicable <14yr old"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",9,7,"Unknown Source"
21845-3,"Information source",NAACCR_ID,290,LL200-7,"CR_290_Occupation source",Blank,8,"Not Collected"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",0,1,"Unknown Industry"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",1,2,"Reporting facility record"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",2,3,"Death Certificate"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",3,4,Interview
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",7,5,"Other Source"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",8,6,"Not Applicable <14yr old"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",9,7,"Unknown Source"
21846-1,"Information source",NAACCR_ID,300,LL202-3,"CR_300_Industry source",Blank,8,"Not Collected"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",1,1,"1970 Census"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",2,2,"1980 Census"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",3,3,"1990 Census"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",4,4,"2000 Census"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",7,5,"Other Coding System"
21849-5,"Coding system",NAACCR_ID,330,LL203-1,"CR_330_Occupation coding system",9,6,"Unknown Coding System"
21850-3,Cancer,NAACCR_ID,360,LL208-0,"CR_360_Fam hx of cancer",0,1,No
21850-3,Cancer,NAACCR_ID,360,LL208-0,"CR_360_Fam hx of cancer",1,2,Yes
21850-3,Cancer,NAACCR_ID,360,LL208-0,"CR_360_Fam hx of cancer",9,3,Unknown
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",1,1,"Valid Street Address"
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",2,2,"Residence Zip +4"
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",3,3,"Residence Zip +2"
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",4,4,"Residence Zip only"
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",5,5,"Zip or P.O. Box"
21852-9,"Census tract certainty 1970&80&90",NAACCR_ID,364,LL209-8,"CR_364_Census tract certainty",9,6,"Unable to Assign"
21853-7,"Sequence number central.patient",NAACCR_ID,380,LL210-6,"CR_380_Cancer sequence number",00,1,"One primary only"
21853-7,"Sequence number central.patient",NAACCR_ID,380,LL210-6,"CR_380_Cancer sequence number",01,2,"First of one or more primaries"
21853-7,"Sequence number central.patient",NAACCR_ID,380,LL210-6,"CR_380_Cancer sequence number",02,3,"Second of two or more primaries"
21853-7,"Sequence number central.patient",NAACCR_ID,380,LL210-6,"CR_380_Cancer sequence number",98,4,"Case of carcinoma in situ of the cervix diagnosed on January"
21853-7,"Sequence number central.patient",NAACCR_ID,380,LL210-6,"CR_380_Cancer sequence number",99,5,"Unspecified sequence number"
59516-5,"Flag for Date first Dx not populated",NAACCR_ID,391,LL929-1,NAACCR_391,12,1,"A proper value is applicable but not known. (e.g., date of diagnosis is unknown)"
59516-5,"Flag for Date first Dx not populated",NAACCR_ID,391,LL929-1,NAACCR_391,"",2,"A valid date value is provided in item Date of Diagnosis [390], or the date was not expected to have been transmitted"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",1,1,"Grade I"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",2,2,"Grade II"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",3,3,"Grade III"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",4,4,"Grade IV"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",5,5,T-cell
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",6,6,B-cell
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",7,7,"Null cell"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",8,8,"NK (natural killer) cell"
21857-8,"Behavior ICD-O-2",NAACCR_ID,430,LL212-2,"CR_430_Cancer behavior",9,9,"Grade/differentiation unknown, not stated, or not applicable"
59521-5,"Flag for Date of diagnosis of multiple tumors not populated",NAACCR_ID,439,LL930-9,NAACCR_439,11,1,"No proper value is applicable in this context (e.g., single tumor; information on multiple tumors not collected/not applicable for this site)."
59521-5,"Flag for Date of diagnosis of multiple tumors not populated",NAACCR_ID,439,LL930-9,NAACCR_439,12,2,"A proper value is applicable but not known. This event occurred, but the date is unknown (e.g., patient was diagnosed with multiple tumors and the date is unknown)."
59521-5,"Flag for Date of diagnosis of multiple tumors not populated",NAACCR_ID,439,LL930-9,NAACCR_439,"",3,"A valid date value is provided in item Date Multiple Tumors [445], or the date was not expected to have been transmitted."
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",0,1,"Code - not defined in code system"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",1,2,"Grade I"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",2,3,"Grade II"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",3,4,"Grade III"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",4,5,"Grade IV"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",5,6,T-cell
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",6,7,B-cell
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",7,8,"Null cell"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",8,9,"NK (natural killer) cell"
21858-6,Grade,NAACCR_ID,440,LL213-0,"CR_440_Cancer grade",9,10,"Grade/differentiation unknown, not stated, or not applicable"
59542-1,"Grade pathology value",NAACCR_ID,441,LL931-7,NAACCR_441,1,1,"Recorded as Grade I or 1"
59542-1,"Grade pathology value",NAACCR_ID,441,LL931-7,NAACCR_441,2,2,"Recorded as Grade II or 2"
59542-1,"Grade pathology value",NAACCR_ID,441,LL931-7,NAACCR_441,3,3,"Recorded as Grade III or 3"
59542-1,"Grade pathology value",NAACCR_ID,441,LL931-7,NAACCR_441,4,4,"Recorded as Grade IV or 4"
59511-6,"Flag for Date of conclusive diagnosis not populated",NAACCR_ID,448,LL932-5,NAACCR_448,10,1,"No information whatsoever can be inferred from this exceptional value. (e.g., unknown if the diagnosis was initially based on ambiguous terminology)."
59511-6,"Flag for Date of conclusive diagnosis not populated",NAACCR_ID,448,LL932-5,NAACCR_448,11,2,"No proper value is applicable in this context. (e.g., accessioned based on ambiguous terminology only [Code 1 in data item Ambiguous Terminology DX]; not applicable, initial diagnosis made by unambiguous terminology [Code 0 in data item Ambiguous Terminol"
59511-6,"Flag for Date of conclusive diagnosis not populated",NAACCR_ID,448,LL932-5,NAACCR_448,12,3,"A proper value is applicable but not known (e.g., the initial ambiguous diagnosis was followed by a conclusive term, but the date of the conclusive term is unknown)."
59511-6,"Flag for Date of conclusive diagnosis not populated",NAACCR_ID,448,LL932-5,NAACCR_448,"",4,"A valid date value is provided in item Date of Conclusive DX [443], or the date was not expected to have been transmitted."
59541-3,"Grade pathology system",NAACCR_ID,449,LL933-3,NAACCR_449,2,1,"Two-Grade System"
59541-3,"Grade pathology system",NAACCR_ID,449,LL933-3,NAACCR_449,3,2,"Three-Grade System"
59541-3,"Grade pathology system",NAACCR_ID,449,LL933-3,NAACCR_449,4,3,"Four-Grade System"
59541-3,"Grade pathology system",NAACCR_ID,449,LL933-3,NAACCR_449,"",4,"Not a two, three or four grade system; unknown"
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",1,1,ICD-8
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",2,2,ICD-9
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",3,3,"ICD-0 1st Ed."
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",4,4,"ICD-0 2nd Ed."
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",5,5,"ICD-O, Third Edition"
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",6,6,ICD-10
42129-7,"Site coding system.current",NAACCR_ID,450,LL214-8,"CR_450_Site coding system",9,7,Other
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",1,1,ICD-8
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",2,2,ICD-9
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",3,3,"ICD-0 1st Ed."
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",4,4,"ICD-0 2nd Ed."
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",5,5,"ICD-O, Third Edition"
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",6,6,ICD-10
21859-4,"Coding system.original",NAACCR_ID,460,LL214-8,"CR_450_Site coding system",9,7,Other
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",1,1,"ICD-0 1st Ed."
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",2,2,"ICD-0 1986 Field Trial"
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",3,3,"ICD-0 1988 Field Trial"
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",4,4,"ICD-0 2nd Ed."
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",5,5,"ICD-0 2nd Ed.+ 1995 mods"
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",6,6,"ICD-0 2nd Ed.+ 1998 mods"
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",7,7,ICD-O-3
42034-9,"Coding system.current",NAACCR_ID,470,LL216-3,"CR_470_Morphology coding system",9,8,Other
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",1,1,"ICD-0 1st Ed."
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",2,2,"ICD-0 1986 Field Trial"
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",3,3,"ICD-0 1988 Field Trial"
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",4,4,"ICD-0 2nd Ed."
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",5,5,"ICD-0 2nd Ed.+ 1995 mods"
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",6,6,"ICD-0 2nd Ed.+ 1998 mods"
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",7,7,ICD-O-3
21860-2,"Coding system.original",NAACCR_ID,480,LL216-3,"CR_470_Morphology coding system",9,8,Other
21861-0,"Dx confirmed by",NAACCR_ID,490,LL218-9,"CR_490_Diagnostic confirmation",1,2,"Positive Histology"
