TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR,means_missing,item
TUMOR,CENSUS_OCC_CODE19702000,244,244=library technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,254,254=teacher assistants,False,270
TUMOR,CENSUS_OCC_CODE19702000,255,"255=other education, training, and library workers , , ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,260,260=artists and related workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,263,263=designers,False,270
TUMOR,CENSUS_OCC_CODE19702000,270,270=actors,False,270
TUMOR,CENSUS_OCC_CODE19702000,271,271=producers and directors,False,270
TUMOR,CENSUS_OCC_CODE19702000,272,"272=athletes, coaches, umpires, and related workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,274,274=dancers and choreographers,False,270
TUMOR,CENSUS_OCC_CODE19702000,275,"275=musicians, singers, and related workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,276,"276=entertainers and performers, sports and related workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,280,280=announcers,False,270
TUMOR,CENSUS_OCC_CODE19702000,281,"281=news analysts, reporters and correspondents",False,270
TUMOR,CENSUS_OCC_CODE19702000,282,282=public relations specialists,False,270
TUMOR,CENSUS_OCC_CODE19702000,283,283=editors,False,270
TUMOR,CENSUS_OCC_CODE19702000,284,284=technical writers,False,270
TUMOR,CENSUS_OCC_CODE19702000,285,285=writers and authors,False,270
TUMOR,CENSUS_OCC_CODE19702000,286,286=miscellaneous media and communication workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,290,290=broadcast and sound engineering technicians and radio operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,291,291=photographers,False,270
TUMOR,CENSUS_OCC_CODE19702000,292,"292=television, video, and motion picture camera operators and editors",False,270
TUMOR,CENSUS_OCC_CODE19702000,296,"296=media and communication equipment workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,300,300=chiropractors,False,270
TUMOR,CENSUS_OCC_CODE19702000,301,301=dentists,False,270
TUMOR,CENSUS_OCC_CODE19702000,303,303=dietitians and nutritionists,False,270
TUMOR,CENSUS_OCC_CODE19702000,304,304=optometrists,False,270
TUMOR,CENSUS_OCC_CODE19702000,305,305=pharmacists,False,270
TUMOR,CENSUS_OCC_CODE19702000,306,306=physicians and surgeons,False,270
TUMOR,CENSUS_OCC_CODE19702000,311,311=physician assistants,False,270
TUMOR,CENSUS_OCC_CODE19702000,312,312=podiatrists,False,270
TUMOR,CENSUS_OCC_CODE19702000,313,313=registered nurses,False,270
TUMOR,CENSUS_OCC_CODE19702000,314,314=audiologists,False,270
TUMOR,CENSUS_OCC_CODE19702000,315,315=occupational therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,316,316=physical therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,320,320=radiation therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,321,321=recreational therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,322,322=respiratory therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,323,323=speech-language pathologists,False,270
TUMOR,CENSUS_OCC_CODE19702000,324,"324=therapists, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,325,325=veterinarians,False,270
TUMOR,CENSUS_OCC_CODE19702000,326,"326=health diagnosing and treating practitioners, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,330,330=clinical laboratory technologists and technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,331,331=dental hygienists,False,270
TUMOR,CENSUS_OCC_CODE19702000,332,332=diagnostic related technologists and technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,340,340=emergency medical technicians and paramedics,False,270
TUMOR,CENSUS_OCC_CODE19702000,341,341=health diagnosing and treating practitioner support technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,350,350=licensed practical and licensed vocational nurses,False,270
TUMOR,CENSUS_OCC_CODE19702000,351,351=medical records and health information technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,352,"352=opticians, dispensing",False,270
TUMOR,CENSUS_OCC_CODE19702000,353,353=miscellaneous health technologists and technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,354,354=other healthcare practitioners and technical occupations,False,270
TUMOR,CENSUS_OCC_CODE19702000,360,"360=nursing, psychiatric, and home health aides",False,270
TUMOR,CENSUS_OCC_CODE19702000,361,361=occupational therapist assistants and aides,False,270
TUMOR,CENSUS_OCC_CODE19702000,362,362=physical therapist assistants and aides,False,270
TUMOR,CENSUS_OCC_CODE19702000,363,363=massage therapists,False,270
TUMOR,CENSUS_OCC_CODE19702000,364,364=dental assistants,False,270
TUMOR,CENSUS_OCC_CODE19702000,365,"365=medical assistants and other healthcare support occupations , , , , ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,370,370=first-line supervisors/managers of correctional officers,False,270
TUMOR,CENSUS_OCC_CODE19702000,371,371=first-line supervisors/managers of police and detectives,False,270
TUMOR,CENSUS_OCC_CODE19702000,372,372=first-line supervisors/managers of fire fighting and prevention workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,373,"373=supervisors, protective service workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,374,374=fire fighters,False,270
TUMOR,CENSUS_OCC_CODE19702000,375,375=fire inspectors,False,270
TUMOR,CENSUS_OCC_CODE19702000,380,"380=bailiffs, correctional officers, and jailers",False,270
TUMOR,CENSUS_OCC_CODE19702000,382,382=detectives and criminal investigators,False,270
TUMOR,CENSUS_OCC_CODE19702000,383,383=fish and game wardens,False,270
TUMOR,CENSUS_OCC_CODE19702000,384,384=parking enforcement workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,385,385=police and sheriff's patrol officers,False,270
TUMOR,CENSUS_OCC_CODE19702000,386,386=transit and railroad police,False,270
TUMOR,CENSUS_OCC_CODE19702000,390,390=animal control workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,391,391=private detectives and investigators,False,270
TUMOR,CENSUS_OCC_CODE19702000,392,392=security guards and gaming surveillance officers,False,270
TUMOR,CENSUS_OCC_CODE19702000,394,394=crossing guards,False,270
TUMOR,CENSUS_OCC_CODE19702000,395,"395=lifeguards and other protective service workers ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,400,400=chefs and head cooks,False,270
TUMOR,CENSUS_OCC_CODE19702000,401,401=first-line supervisors/managers of food preparation and serving workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,402,402=cooks,False,270
TUMOR,CENSUS_OCC_CODE19702000,403,403=food preparation workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,404,404=bartenders,False,270
TUMOR,CENSUS_OCC_CODE19702000,405,"405=combined food preparation and serving workers, including fast food",False,270
TUMOR,CENSUS_OCC_CODE19702000,406,"406=counter attendants, cafeteria, food concession, and coffee shop",False,270
TUMOR,CENSUS_OCC_CODE19702000,411,411=waiters and waitresses,False,270
TUMOR,CENSUS_OCC_CODE19702000,412,"412=food servers, nonrestaurant",False,270
TUMOR,CENSUS_OCC_CODE19702000,413,413=dining room and cafeteria attendants and bartender helpers,False,270
TUMOR,CENSUS_OCC_CODE19702000,414,414=dishwashers,False,270
TUMOR,CENSUS_OCC_CODE19702000,415,"415=hosts and hostesses, restaurant, lounge, and coffee shop",False,270
TUMOR,CENSUS_OCC_CODE19702000,416,"416=food preparation and serving related workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,420,420=first-line supervisors/managers of housekeeping and janitorial workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,421,"421=first-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,422,"422=janitors and building cleaners ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,423,423=maids and housekeeping cleaners,False,270
TUMOR,CENSUS_OCC_CODE19702000,424,424=pest control workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,425,425=grounds maintenance workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,430,430=first-line supervisors/managers of gaming workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,432,432=first-line supervisors/managers of personal service workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,434,434=animal trainers,False,270
TUMOR,CENSUS_OCC_CODE19702000,435,435=nonfarm animal caretakers,False,270
TUMOR,CENSUS_OCC_CODE19702000,440,440=gaming services workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,441,441=motion picture projectionists,False,270
TUMOR,CENSUS_OCC_CODE19702000,442,"442=ushers, lobby attendants, and ticket takers",False,270
TUMOR,CENSUS_OCC_CODE19702000,443,443=miscellaneous entertainment attendants and related workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,446,446=funeral service workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,450,450=barbers,False,270
TUMOR,CENSUS_OCC_CODE19702000,451,"451=hairdressers, hairstylists, and cosmetologists",False,270
TUMOR,CENSUS_OCC_CODE19702000,452,452=miscellaneous personal appearance workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,453,"453=baggage porters, bellhops, and concierges",False,270
TUMOR,CENSUS_OCC_CODE19702000,454,454=tour and travel guides,False,270
TUMOR,CENSUS_OCC_CODE19702000,455,455=transportation attendants,False,270
TUMOR,CENSUS_OCC_CODE19702000,460,460=child care workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,461,461=personal and home care aides,False,270
TUMOR,CENSUS_OCC_CODE19702000,462,462=recreation and fitness workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,464,464=residential advisors,False,270
TUMOR,CENSUS_OCC_CODE19702000,465,"465=personal care and service workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,470,470=first-line supervisors/managers of retail sales workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,471,471=first-line supervisors/managers of non-retail sales workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,472,472=cashiers,False,270
TUMOR,CENSUS_OCC_CODE19702000,474,474=counter and rental clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,475,475=parts salespersons,False,270
TUMOR,CENSUS_OCC_CODE19702000,476,476=retail salespersons,False,270
TUMOR,CENSUS_OCC_CODE19702000,480,480=advertising sales agents,False,270
TUMOR,CENSUS_OCC_CODE19702000,481,481=insurance sales agents,False,270
TUMOR,CENSUS_OCC_CODE19702000,482,"482=securities, commodities, and financial services sales agents",False,270
TUMOR,CENSUS_OCC_CODE19702000,483,483=travel agents,False,270
TUMOR,CENSUS_OCC_CODE19702000,484,"484=sales representatives, services, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,485,"485=sales representatives, wholesale and manufacturing",False,270
TUMOR,CENSUS_OCC_CODE19702000,490,"490=models, demonstrators, and product promoters",False,270
TUMOR,CENSUS_OCC_CODE19702000,492,492=real estate brokers and sales agents,False,270
TUMOR,CENSUS_OCC_CODE19702000,493,493=sales engineers,False,270
TUMOR,CENSUS_OCC_CODE19702000,494,494=telemarketers,False,270
TUMOR,CENSUS_OCC_CODE19702000,495,"495=door-to-door sales workers, news and street vendors, and related workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,496,"496=sales and related workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,500,500=first-line supervisors/managers of office and administrative support workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,501,"501=switchboard operators, including answering service",False,270
TUMOR,CENSUS_OCC_CODE19702000,502,502=telephone operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,503,"503=communications equipment operators, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,510,510=bill and account collectors,False,270
TUMOR,CENSUS_OCC_CODE19702000,511,511=billing and posting clerks and machine operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,512,"512=bookkeeping, accounting, and auditing clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,513,513=gaming cage workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,514,514=payroll and timekeeping clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,515,515=procurement clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,516,516=tellers,False,270
TUMOR,CENSUS_OCC_CODE19702000,520,520=brokerage clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,521,521=correspondence clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,522,"522=court, municipal, and license clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,523,"523=credit authorizers, checkers, and clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,524,524=customer service representatives,False,270
TUMOR,CENSUS_OCC_CODE19702000,525,"525=eligibility interviewers, government programs",False,270
TUMOR,CENSUS_OCC_CODE19702000,526,526=file clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,530,"530=hotel, motel, and resort desk clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,531,"531=interviewers, except eligibility and loan",False,270
TUMOR,CENSUS_OCC_CODE19702000,532,"532=library assistants, clerical",False,270
TUMOR,CENSUS_OCC_CODE19702000,533,533=loan interviewers and clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,534,534=new accounts clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,535,535=order clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,536,"536=human resources assistants, except payroll and timekeeping",False,270
TUMOR,CENSUS_OCC_CODE19702000,540,540=receptionists and information clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,541,541=reservation and transportation ticket agents and travel clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,542,"542=information and record clerks, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,550,550=cargo and freight agents,False,270
TUMOR,CENSUS_OCC_CODE19702000,551,551=couriers and messengers,False,270
TUMOR,CENSUS_OCC_CODE19702000,552,552=dispatchers,False,270
TUMOR,CENSUS_OCC_CODE19702000,553,"553=meter readers, utilities",False,270
TUMOR,CENSUS_OCC_CODE19702000,554,554=postal service clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,555,555=postal service mail carriers,False,270
TUMOR,CENSUS_OCC_CODE19702000,556,"556=postal service mail sorters, processors, and processing machine operators",False,270
TUMOR,CENSUS_OCC_CODE19702000,560,"560=production, planning, and expediting clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,561,"561=shipping, receiving, and traffic clerks",False,270
TUMOR,CENSUS_OCC_CODE19702000,562,562=stock clerks and order fillers,False,270
TUMOR,CENSUS_OCC_CODE19702000,563,"563=weighers, measurers, checkers, and samplers, recordkeeping",False,270
TUMOR,CENSUS_OCC_CODE19702000,570,570=secretaries and administrative assistants,False,270
TUMOR,CENSUS_OCC_CODE19702000,580,580=computer operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,581,581=data entry keyers,False,270
TUMOR,CENSUS_OCC_CODE19702000,582,582=word processors and typists,False,270
TUMOR,CENSUS_OCC_CODE19702000,583,583=desktop publishers,False,270
TUMOR,CENSUS_OCC_CODE19702000,584,584=insurance claims and policy processing clerks,False,270
TUMOR,CENSUS_OCC_CODE19702000,585,"585=mail clerks and mail machine operators, except postal service",False,270
TUMOR,CENSUS_OCC_CODE19702000,586,"586=office clerks, general",False,270
TUMOR,CENSUS_OCC_CODE19702000,590,"590=office machine operators, except computer",False,270
TUMOR,CENSUS_OCC_CODE19702000,591,591=proofreaders and copy markers,False,270
TUMOR,CENSUS_OCC_CODE19702000,592,592=statistical assistants,False,270
TUMOR,CENSUS_OCC_CODE19702000,593,"593=office and administrative support workers, all other",False,270
TUMOR,CENSUS_OCC_CODE19702000,600,"600=first-line supervisors/managers of farming, fishing, and forestry workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,601,601=agricultural inspectors,False,270
TUMOR,CENSUS_OCC_CODE19702000,602,602=animal breeders,False,270
TUMOR,CENSUS_OCC_CODE19702000,604,"604=graders and sorters, agricultural products",False,270
TUMOR,CENSUS_OCC_CODE19702000,605,605=miscellaneous agricultural workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,610,610=fishers and related fishing workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,611,611=hunters and trappers,False,270
TUMOR,CENSUS_OCC_CODE19702000,612,612=forest and conservation workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,613,613=logging workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,620,620=first-line supervisors/managers of construction trades and extraction workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,621,621=boilermakers,False,270
TUMOR,CENSUS_OCC_CODE19702000,622,"622=brickmasons, blockmasons, and stonemasons",False,270
TUMOR,CENSUS_OCC_CODE19702000,623,623=carpenters,False,270
TUMOR,CENSUS_OCC_CODE19702000,624,"624=carpet, floor, and tile installers and finishers",False,270
TUMOR,CENSUS_OCC_CODE19702000,625,"625=cement masons, concrete finishers, and terrazzo workers",False,270
TUMOR,CENSUS_OCC_CODE19702000,626,626=construction laborers,False,270
TUMOR,CENSUS_OCC_CODE19702000,630,"630=paving, surfacing, and tamping equipment operators",False,270
TUMOR,CENSUS_OCC_CODE19702000,631,631=pile-driver operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,632,632=operating engineers and other construction equipment operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,633,"633=drywall installers, ceiling tile installers, and tapers",False,270
TUMOR,CENSUS_OCC_CODE19702000,635,635=electricians,False,270
TUMOR,CENSUS_OCC_CODE19702000,636,636=glaziers,False,270
TUMOR,CENSUS_OCC_CODE19702000,640,640=insulation workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,642,"642=painters, construction and maintenance",False,270
TUMOR,CENSUS_OCC_CODE19702000,643,643=paperhangers,False,270
TUMOR,CENSUS_OCC_CODE19702000,644,"644=pipelayers, plumbers, pipefitters, and steamfitters",False,270
TUMOR,CENSUS_OCC_CODE19702000,646,646=plasterers and stucco masons,False,270
TUMOR,CENSUS_OCC_CODE19702000,650,650=reinforcing iron and rebar workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,651,651=roofers,False,270
TUMOR,CENSUS_OCC_CODE19702000,652,652=sheet metal workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,653,653=structural iron and steel workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,660,"660=helpers, construction trades",False,270
TUMOR,CENSUS_OCC_CODE19702000,666,666=construction and building inspectors,False,270
TUMOR,CENSUS_OCC_CODE19702000,670,670=elevator installers and repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,671,671=fence erectors,False,270
TUMOR,CENSUS_OCC_CODE19702000,672,672=hazardous materials removal workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,673,673=highway maintenance workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,674,674=rail-track laying and maintenance equipment operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,675,675=septic tank servicers and sewer pipe cleaners,False,270
TUMOR,CENSUS_OCC_CODE19702000,676,676=miscellaneous construction and related workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,680,"680=derrick, rotary drill, and service unit operators, oil, gas, and mining",False,270
TUMOR,CENSUS_OCC_CODE19702000,682,"682=earth drillers, except oil and gas",False,270
TUMOR,CENSUS_OCC_CODE19702000,683,"683=explosives workers, ordnance handling experts, and blasters",False,270
TUMOR,CENSUS_OCC_CODE19702000,684,684=mining machine operators,False,270
TUMOR,CENSUS_OCC_CODE19702000,691,"691=roof bolters, mining",False,270
TUMOR,CENSUS_OCC_CODE19702000,692,"692=roustabouts, oil and gas",False,270
TUMOR,CENSUS_OCC_CODE19702000,693,693=helpers--extraction workers,False,270
TUMOR,CENSUS_OCC_CODE19702000,694,"694=other extraction workers ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,700,"700=first-line supervisors/managers of mechanics, installers, and repairers",False,270
TUMOR,CENSUS_OCC_CODE19702000,701,"701=computer, automated teller, and office machine repairers",False,270
TUMOR,CENSUS_OCC_CODE19702000,702,702=radio and telecommunications equipment installers and repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,703,703=avionics technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,704,"704=electric motor, power tool, and related repairers",False,270
TUMOR,CENSUS_OCC_CODE19702000,705,"705=electrical and electronics installers and repairers, transportation equipment",False,270
TUMOR,CENSUS_OCC_CODE19702000,710,"710=electrical and electronics repairers, industrial and utility ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,711,"711=electronic equipment installers and repairers, motor vehicles",False,270
TUMOR,CENSUS_OCC_CODE19702000,712,712=electronic home entertainment equipment installers and repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,713,713=security and fire alarm systems installers,False,270
TUMOR,CENSUS_OCC_CODE19702000,714,714=aircraft mechanics and service technicians,False,270
TUMOR,CENSUS_OCC_CODE19702000,715,715=automotive body and related repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,716,716=automotive glass installers and repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,720,720=automotive service technicians and mechanics,False,270
TUMOR,CENSUS_OCC_CODE19702000,721,721=bus and truck mechanics and diesel engine specialists,False,270
TUMOR,CENSUS_OCC_CODE19702000,722,722=heavy vehicle and mobile equipment service technicians and mechanics,False,270
TUMOR,CENSUS_OCC_CODE19702000,724,724=small engine mechanics,False,270
TUMOR,CENSUS_OCC_CODE19702000,726,"726=miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",False,270
TUMOR,CENSUS_OCC_CODE19702000,730,730=control and valve installers and repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,731,"731=heating, air conditioning, and refrigeration mechanics and installers",False,270
TUMOR,CENSUS_OCC_CODE19702000,732,732=home appliance repairers,False,270
TUMOR,CENSUS_OCC_CODE19702000,733,"733=industrial and refractory machinery mechanics ,",False,270
TUMOR,CENSUS_OCC_CODE19702000,734,"734=maintenance and repair workers, general",False,270
TUMOR,CENSUS_OCC_CODE19702000,735,"735=maintenance workers, machinery",False,270
TUMOR,CENSUS_OCC_CODE19702000,736,736=millwrights,False,270
TUMOR,CENSUS_OCC_CODE19702000,741,741=electrical power-line installers and repairers,False,270
